scorer,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110,DLC_Resnet50_OpenFieldMay9shuffle1_snapshot_best-110
bodyparts,Snout,Snout,Snout,Left_ear,Left_ear,Left_ear,Right_ear,Right_ear,Right_ear,Spine_1,Spine_1,Spine_1,Spine_2,Spine_2,Spine_2,R_leg,R_leg,R_leg,L_leg,L_leg,L_leg,Neck,Neck,Neck,Tailbase,Tailbase,Tailbase,tail_1,tail_1,tail_1,tail_2,tail_2,tail_2,tail_3,tail_3,tail_3
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
30,98.95056,79.53618,0.71608067,91.66044,96.94304,0.9074667,114.86229,70.520386,0.8063542,143.47606,101.80261,0.8931353,175.7726,116.60683,0.82309973,186.37811,96.420006,0.76583946,152.86351,136.03166,0.822102,114.70916,89.47471,0.8446214,196.37982,132.76874,0.8866538,230.42728,156.75177,0.83196,264.2627,178.06671,0.9019444,304.8955,194.22282,0.8826672
31,100.573425,80.82061,0.70029414,92.587845,99.10757,0.8972991,114.65281,71.78962,0.84039545,144.74171,102.69253,0.8791374,176.74242,116.99838,0.8712243,187.22717,94.98929,0.7630755,155.71205,136.78142,0.7238221,115.35576,91.08659,0.8433646,198.10635,132.46872,0.8949975,231.50531,156.34029,0.8078225,264.40533,177.88988,0.9110839,305.6459,193.9764,0.8837577
32,100.97297,82.01677,0.69303054,93.015564,99.83412,0.8918799,114.926956,72.24172,0.8552562,145.05237,102.773834,0.8655218,177.5847,116.20311,0.91507655,188.46703,95.18907,0.7753332,154.86755,136.48439,0.7324661,115.442635,91.70632,0.8392694,199.60562,131.25137,0.91152906,232.77806,155.19734,0.78493303,264.02176,177.94388,0.8999545,305.8521,194.65404,0.89732516
33,101.65664,81.152145,0.66651356,93.08828,99.76942,0.90367156,115.22948,72.19241,0.86226207,143.94078,101.71728,0.86675227,178.7891,115.12557,0.9155378,189.71254,94.42226,0.81654257,157.0895,135.79337,0.7448625,115.9773,91.6533,0.8375228,200.56537,130.32733,0.9218379,233.37756,153.02368,0.8514605,264.6804,177.55522,0.87392247,306.39185,195.6222,0.904763
34,101.684906,83.73,0.66708404,94.471146,102.19524,0.93342245,114.57691,72.053535,0.86870295,145.79793,101.249916,0.889902,180.52548,114.24911,0.9163039,191.57152,93.99972,0.8292622,160.12527,134.32733,0.8304281,116.950005,91.992424,0.8748191,201.17737,128.78947,0.8884068,235.31633,152.91353,0.8912888,265.60422,177.06674,0.87706536,307.26328,194.43674,0.8941971
35,99.930664,86.209465,0.7067678,95.28665,103.19533,0.92766505,113.229195,71.76185,0.88098025,146.81654,100.46629,0.90581787,182.22284,112.73211,0.8800361,192.78943,91.18126,0.9158364,162.0656,133.39667,0.86933565,116.10086,91.95553,0.9284117,203.24265,126.57708,0.97074413,237.11179,151.2528,0.9484752,266.8204,176.92119,0.8529038,309.48145,193.82292,0.85227156
36,99.87619,85.90294,0.6952809,94.62001,103.33141,0.9197511,113.08741,71.92582,0.8821787,146.89671,99.85606,0.9076244,183.71245,111.92899,0.8324755,193.28465,89.706024,0.92230195,164.14098,132.6891,0.89028525,115.94354,92.08558,0.9193666,206.16489,124.55294,0.97649246,239.60487,148.83038,0.93568164,270.01633,173.92747,0.8422132,314.56177,191.06506,0.89131457
37,99.50674,85.50958,0.7042215,94.57852,102.66222,0.9373676,112.84796,70.83229,0.8782107,147.21667,99.06015,0.9137759,184.7281,111.288315,0.7869061,193.9577,88.46849,0.9243117,165.1062,132.01584,0.9069618,115.77289,91.334236,0.928929,207.53935,123.22319,0.92763036,240.6816,144.62363,0.9116899,272.6141,170.01987,0.8901598,317.98242,187.12108,0.86902684
38,99.176865,86.11487,0.7217516,95.54016,102.40827,0.94089526,112.43287,70.22353,0.84553033,147.74023,98.29911,0.90430486,185.1603,110.43243,0.76064867,193.82663,87.83393,0.856039,167.65512,130.98172,0.9001304,115.84647,90.84352,0.9337713,208.08078,121.04942,0.91337353,243.71483,142.39598,0.89778274,274.23538,167.00621,0.8634744,319.46902,183.21588,0.8803654
39,97.82575,87.16892,0.7309281,95.78775,102.59613,0.93088895,109.89272,68.962074,0.8122403,147.50627,97.24699,0.87668777,185.49686,108.79464,0.77657,193.11351,85.86779,0.8158815,169.36,129.67429,0.8609904,115.07397,90.52499,0.93817794,209.29193,118.81822,0.8837679,245.02046,139.50754,0.8901998,275.8564,163.6882,0.88541096,321.43073,178.30185,0.9674204
